0,1.90129687388738
1,1.8950162728627522
2,1.8893633484840393
3,1.884278158346812
4,1.8797316551208496
5,1.8756038546562195
6,1.8717253009478252
7,1.8680906295776367
8,1.8646752039591472
9,1.8614900708198547
10,1.8584139545758565
11,1.855465034643809
12,1.8526233235994976
13,1.8498822450637817
14,1.84712415933609
15,1.8445351123809814
16,1.8419814904530842
17,1.8395732045173645
18,1.8372602264086406
19,1.8349173069000244
20,1.8327661951382954
21,1.8305941422780354
22,1.8285754919052124
23,1.8266395330429077
24,1.8247021238009136
25,1.8229031364123027
26,1.8211000959078472
27,1.8194189071655273
28,1.8178054491678874
29,1.8162337342898052
30,1.8146824439366658
31,1.813191572825114
32,1.8118093212445576
33,1.8104175329208374
34,1.809076448281606
35,1.8077826102574666
36,1.8065203229586284
37,1.8053335547447205
38,1.8041862448056538
39,1.8031456073125203
40,1.802081783612569
41,1.8011183341344197
42,1.8001684347788494
43,1.7992729147275288
44,1.798443078994751
45,1.7976226607958476
46,1.7967917521794636
47,1.7960126399993896
48,1.795304278532664
49,1.7946186264355977
50,1.7939915855725606
51,1.7933120727539062
52,1.7927297353744507
53,1.792108456293742
54,1.7915281454722087
55,1.7909849882125854
56,1.7903829614321392
57,1.7898778716723125
58,1.789320965607961
59,1.7888077696164448
60,1.7882860501607258
61,1.7877968351046245
62,1.7873409787813823
63,1.7868646383285522
64,1.7864073912302654
65,1.7859727342923482
66,1.785565932591756
67,1.785049299399058
68,1.7845709522565205
69,1.7841702103614807
70,1.7837008436520894
71,1.7832823991775513
72,1.782854159673055
73,1.782420555750529
74,1.7819870313008626
75,1.7815818389256795
76,1.781118134657542
77,1.780691881974538
78,1.7802889148394268
79,1.7798556486765544
80,1.7794607679049175
81,1.7790880799293518
82,1.7786835432052612
83,1.7782719731330872
84,1.7778882185618083
85,1.7774967749913533
86,1.7770946423212688
87,1.7766952912012737
88,1.7762915690739949
89,1.7759170532226562
90,1.7755371928215027
91,1.7751473188400269
92,1.7747328678766887
93,1.774405876795451
94,1.7740251819292705
95,1.773694117863973
96,1.7732932766278584
97,1.7729405760765076
98,1.7725722988446553
99,1.7722098231315613
100,1.771858851114909
101,1.7715089519818623
102,1.7711771726608276
103,1.7708473602930705
104,1.7704547842343648
105,1.7701544960339863
106,1.7698376178741455
107,1.7694722414016724
108,1.7691623171170552
109,1.768800397713979
110,1.7684861620267232
