0,28.254395961761475
1,28.030136108398438
2,27.834741830825806
3,27.547396898269653
4,27.129440784454346
5,26.467785835266113
6,25.408707857131958
7,22.807229042053223
8,16.56214451789856
9,14.63079035282135
10,13.038825988769531
11,11.930819988250732
12,11.01219493150711
13,10.21264761686325
14,9.559101700782776
15,9.051018416881561
16,8.645842671394348
17,8.317803740501404
18,8.053859949111938
19,7.846914172172546
20,7.704057693481445
21,7.596373617649078
22,7.51866614818573
23,7.432681083679199
24,7.375168740749359
25,7.320957779884338
26,7.271383345127106
27,7.228791177272797
28,7.191514790058136
29,7.156633973121643
30,7.121923446655273
31,7.095180809497833
32,7.065228283405304
33,7.045078754425049
34,7.013840198516846
35,6.99053567647934
36,6.967539608478546
37,6.94775778055191
38,6.918146371841431
39,6.896332621574402
40,6.871271371841431
41,6.8525829911231995
42,6.827534377574921
43,6.809813976287842
44,6.78886353969574
45,6.767687737941742
46,6.750496685504913
47,6.725631058216095
48,6.70475310087204
49,6.675297915935516
50,6.657993793487549
51,6.637671530246735
52,6.6089184284210205
53,6.586760699748993
54,6.571452021598816
55,6.548602342605591
56,6.532118380069733
57,6.510133445262909
58,6.5061123967170715
59,6.477743566036224
60,6.464736223220825
61,6.449598610401154
62,6.429192662239075
63,6.4227980971336365
64,6.414411544799805
65,6.3983540534973145
66,6.387891888618469
67,6.380529999732971
68,6.359596252441406
69,6.352374970912933
70,6.344711720943451
71,6.335362076759338
72,6.326170325279236
73,6.314677894115448
74,6.307944238185883
75,6.306321203708649
76,6.283231198787689
77,6.286230444908142
78,6.269034743309021
79,6.264810860157013
80,6.254032731056213
81,6.253762483596802
82,6.2440654039382935
83,6.241649627685547
84,6.229509949684143
85,6.216029644012451
86,6.209879994392395
87,6.205920696258545
88,6.205482125282288
89,6.19257378578186
90,6.190550088882446
91,6.182314336299896
92,6.182396411895752
93,6.17498779296875
94,6.173079133033752
95,6.1620548367500305
96,6.154403507709503
97,6.17049777507782
98,6.157184898853302
99,6.1465572118759155
100,6.13905343413353
101,6.135850548744202
102,6.132385730743408
103,6.135736674070358
104,6.125720947980881
105,6.129471004009247
106,6.12504917383194
107,6.115867078304291
108,6.116136014461517
109,6.118311822414398
110,6.108432412147522
111,6.107223927974701
112,6.107880532741547
113,6.101805627346039
114,6.094960868358612
115,6.0928438901901245
116,6.09528648853302
117,6.0866201519966125
118,6.088919460773468
119,6.083425760269165
120,6.086981028318405
121,6.079492837190628
122,6.079047858715057
123,6.075914293527603
124,6.075458854436874
125,6.080926299095154
126,6.069076359272003
127,6.064203917980194
128,6.059090107679367
129,6.061751157045364
130,6.062442183494568
131,6.058305889368057
132,6.050374537706375
133,6.059703350067139
134,6.047963947057724
135,6.046014875173569
136,6.045592367649078
137,6.0436674654483795
138,6.0475820899009705
139,6.039885640144348
140,6.039648652076721
141,6.031754523515701
142,6.02964723110199
143,6.03413388133049
144,6.029588133096695
145,6.032209604978561
146,6.024038404226303
147,6.024533063173294
148,6.019711822271347
149,6.01641121506691
150,6.022086530923843
151,6.017181158065796
152,6.017879158258438
153,6.017348945140839
154,6.011631488800049
155,6.009333938360214
156,6.008534491062164
157,6.00475350022316
158,6.007017225027084
159,6.005962401628494
160,6.000025242567062
161,6.004017561674118
162,6.006121665239334
163,6.00273135304451
